mon_estacao_dados_data,mon_estacao_dados_hora,mon_estacao_dados_precipitacao,mon_estacao_dados_temperatura,mon_estacao_dados_pressao_atm_media,mon_estacao_dados_temperatura_media,mon_estacao_dados_umidade_media,mon_estacao_dados_radiacao_solar_global,mon_estacao_dados_direcao_media_1h,mon_estacao_dados_direcao_rajada_1h,mon_estacao_dados_velocidade_vento_media_1h
2017-05-16,00:00:00,0.00,28.00,1013.30,27.30,87.00,-3.53,0.90,4.20,10.00
2017-05-16,01:00:00,0.00,27.00,1013.50,26.90,91.00,-3.54,0.80,3.60,357.00
2017-05-16,03:00:00,0.00,25.00,1013.00,24.30,97.00,-3.54,0.70,1.60,278.00
2017-05-16,09:00:00,0.00,23.00,1012.00,22.90,100.00,78.47,0.50,1.70,271.00
2017-05-16,11:00:00,0.00,27.00,1013.30,28.50,100.00,2680.79,1.10,2.80,310.00
2017-05-16,14:00:00,0.00,33.00,1013.50,32.20,67.00,4556.90,2.10,5.10,18.00
2017-05-16,15:00:00,0.00,34.00,1013.00,32.50,64.00,5310.00,1.10,4.90,1.00
2017-05-16,16:00:00,0.00,35.00,1012.20,32.90,64.00,4301.34,1.50,4.80,25.00
2017-05-16,21:00:00,0.00,30.00,1011.20,28.10,83.00,1.98,1.70,4.90,20.00
2017-05-16,23:00:00,0.00,27.00,1012.20,26.50,92.00,-3.54,0.70,3.30,349.00
2017-05-17,02:00:00,0.00,25.00,1013.00,24.10,98.00,-3.54,0.80,1.40,287.00
2017-05-17,04:00:00,0.00,25.00,1012.60,24.00,98.00,-3.53,0.60,1.50,247.00
2017-05-17,08:00:00,0.00,24.00,1012.30,23.00,100.00,-3.54,0.60,1.10,334.00
2017-05-17,10:00:00,0.00,24.00,1013.20,25.80,100.00,626.53,0.40,1.20,287.00
2017-05-17,11:00:00,0.00,27.00,1013.80,29.70,99.00,2594.29,0.70,2.00,144.00
2017-05-17,13:00:00,0.00,31.00,1013.70,30.80,77.00,2831.39,2.00,4.50,127.00
2017-05-17,15:00:00,0.00,34.00,1012.90,32.10,73.00,1460.83,2.10,5.20,138.00
2017-05-17,18:00:00,0.00,34.00,1010.40,31.10,74.00,2893.57,1.90,4.60,114.00
2017-05-17,19:00:00,0.00,33.00,1010.70,30.20,79.00,1168.22,1.70,4.50,122.00
2017-05-17,20:00:00,0.00,31.00,1011.20,28.90,82.00,492.45,1.60,4.30,119.00
2017-05-17,21:00:00,0.20,29.00,1011.60,28.10,91.00,-0.86,1.20,3.50,127.00
2017-05-18,00:00:00,0.00,27.00,1012.90,26.00,95.00,-3.44,0.90,2.30,130.00
2017-05-18,06:00:00,0.00,26.00,1011.50,25.10,97.00,-3.50,0.30,2.40,228.00
2017-05-18,08:00:00,0.00,25.00,1011.70,24.00,98.00,-3.19,0.80,1.70,281.00
2017-05-18,10:00:00,0.00,25.00,1012.50,25.60,99.00,534.38,0.80,1.80,282.00
2017-05-18,11:00:00,0.00,27.00,1013.00,28.90,99.00,1899.87,1.20,2.50,126.00
2017-05-18,12:00:00,0.00,30.00,1013.20,30.80,85.00,3834.09,2.10,5.20,114.00
2017-05-18,21:00:00,0.00,29.00,1010.70,27.50,85.00,4.14,1.20,4.90,141.00
2017-05-18,23:00:00,0.00,28.00,1011.60,27.20,86.00,-3.52,1.60,4.70,141.00
2017-05-19,00:00:00,0.00,28.00,1011.90,27.10,84.00,-3.54,1.80,4.80,121.00
2017-05-19,03:00:00,0.00,27.00,1011.50,26.60,90.00,-3.54,0.70,4.60,129.00
2017-05-19,09:00:00,0.00,24.00,1010.90,23.40,99.00,62.66,0.40,1.40,308.00
2017-05-20,02:00:00,0.40,27.00,1012.00,26.70,92.00,-3.53,1.20,4.10,139.00
2017-05-24,15:00:00,0.40,32.00,1014.50,30.30,81.00,2570.03,1.80,4.10,145.00
2017-05-24,19:00:00,0.00,33.00,1012.10,29.70,75.00,2093.06,1.40,4.40,145.00
2017-05-24,21:00:00,0.00,29.00,1013.20,27.20,87.00,2.93,2.10,4.60,168.00
2017-05-24,23:00:00,0.20,26.00,1014.80,24.70,97.00,-3.38,1.30,4.80,186.00
2017-05-25,01:00:00,0.40,25.00,1015.10,24.20,98.00,-3.00,0.80,4.50,193.00
2017-05-25,02:00:00,0.40,25.00,1014.70,24.10,98.00,-2.58,1.30,4.40,175.00
2017-05-25,03:00:00,0.20,25.00,1014.60,23.70,98.00,-2.65,1.20,4.40,214.00
2017-05-25,07:00:00,0.40,23.00,1013.20,22.60,99.00,-2.29,0.80,3.30,296.00
2017-05-25,10:00:00,0.20,22.00,1014.60,21.40,99.00,62.89,1.10,3.30,285.00
2017-05-25,14:00:00,2.60,27.00,1015.20,27.60,92.00,3007.41,1.30,3.10,232.00
2017-05-25,17:00:00,2.20,31.00,1013.20,28.80,81.00,2797.94,1.40,3.80,168.00
2017-05-25,18:00:00,2.00,31.00,1012.60,28.50,83.00,1710.19,1.40,4.20,141.00
2017-05-25,19:00:00,1.80,30.00,1012.50,27.50,85.00,1010.17,1.00,4.70,147.00
2017-05-25,22:00:00,1.20,26.00,1014.00,23.90,97.00,-3.53,0.60,1.50,183.00
2017-05-25,23:00:00,1.00,25.00,1014.70,24.10,98.00,-3.29,0.60,2.20,195.00
2017-05-26,00:00:00,0.80,25.00,1015.20,24.40,98.00,-2.37,0.90,3.40,182.00
2017-05-26,02:00:00,0.40,25.00,1015.20,24.10,98.00,-2.56,0.70,1.90,199.00
2017-05-26,04:00:00,0.20,25.00,1014.50,23.90,98.00,-3.21,1.00,3.90,204.00
2017-05-26,06:00:00,0.20,24.00,1013.40,23.40,98.00,-3.54,0.50,3.10,232.00
2017-05-26,09:00:00,0.00,24.00,1013.60,23.40,99.00,36.22,1.10,3.90,221.00
2017-05-26,17:00:00,0.00,29.00,1013.30,26.60,92.00,1213.28,1.50,5.70,178.00
2017-05-26,19:00:00,0.00,29.00,1012.50,27.10,87.00,1188.65,1.10,3.90,197.00
2017-05-26,21:00:00,0.00,27.00,1013.00,25.50,92.00,1.37,0.40,3.50,220.00
2017-05-27,01:00:00,0.00,25.00,1014.60,24.10,96.00,-3.53,0.60,2.80,195.00
2017-05-27,08:00:00,0.00,23.00,1013.00,22.80,99.00,-3.17,0.10,1.60,338.00
2017-05-27,09:00:00,0.00,23.00,1013.30,23.00,99.00,70.21,0.30,1.00,276.00
2017-05-27,10:00:00,0.00,24.00,1013.80,25.50,99.00,615.82,1.00,3.50,205.00
2017-05-27,11:00:00,0.00,27.00,1014.10,27.90,95.00,2624.95,1.90,5.00,184.00
2017-05-27,14:00:00,0.00,31.00,1014.20,29.60,83.00,1893.40,2.30,6.30,125.00
2017-05-27,17:00:00,0.00,32.00,1012.60,29.60,85.00,1943.58,2.00,5.70,99.00
2017-05-27,20:00:00,0.00,29.00,1012.10,26.80,91.00,195.41,1.20,4.00,147.00
2017-05-27,21:00:00,0.00,27.00,1012.40,25.80,92.00,4.63,1.40,5.00,122.00
2017-05-27,22:00:00,0.00,27.00,1013.40,25.50,95.00,-3.54,0.50,5.00,157.00
2017-05-28,02:00:00,10.80,26.00,1014.50,24.80,98.00,-2.17,2.50,5.70,146.00
2017-05-28,03:00:00,24.80,25.00,1014.50,24.40,99.00,-1.64,0.70,5.70,228.00
2017-05-28,06:00:00,7.60,25.00,1012.80,24.30,100.00,-1.34,0.20,5.70,128.00
2017-05-28,11:00:00,0.00,26.00,1014.70,26.40,100.00,1121.56,1.90,4.40,130.00
2017-05-28,13:00:00,0.00,28.00,1015.20,27.40,92.00,2719.99,2.80,7.10,146.00
2017-05-28,14:00:00,0.00,29.00,1015.30,27.60,92.00,2673.03,2.50,7.10,157.00
2017-05-28,18:00:00,0.00,30.00,1012.60,27.50,88.00,1844.61,2.70,6.70,145.00
2017-05-28,19:00:00,0.40,28.00,1012.80,26.40,95.00,645.13,2.20,6.40,151.00
2017-05-28,20:00:00,0.60,27.00,1013.20,25.20,97.00,242.69,1.20,6.40,160.00
2017-05-29,06:00:00,0.80,24.00,1013.70,23.40,100.00,-2.80,0.70,3.00,234.00
2017-05-29,08:00:00,2.20,24.00,1014.10,23.60,99.00,-0.80,0.80,4.20,188.00
2017-05-29,11:00:00,0.80,24.00,1015.50,24.20,99.00,682.61,0.90,3.20,229.00
2017-05-29,12:00:00,0.80,25.00,1015.80,24.50,99.00,1037.33,2.50,8.10,195.00
2017-05-29,13:00:00,0.20,25.00,1015.80,26.00,98.00,1998.19,1.60,8.10,180.00
2017-05-29,14:00:00,0.00,26.00,1015.80,26.60,94.00,1685.87,2.60,8.60,168.00
2017-05-29,16:00:00,0.00,27.00,1014.50,26.30,87.00,1304.24,1.70,6.30,178.00
2017-05-29,19:00:00,0.20,26.00,1014.00,25.10,89.00,541.18,2.30,8.90,181.00
2017-05-29,22:00:00,0.00,24.00,1014.60,24.00,96.00,-3.16,1.10,3.50,213.00
2017-05-29,23:00:00,0.00,24.00,1015.00,23.90,94.00,-2.68,0.80,3.50,191.00
2017-05-30,00:00:00,0.00,24.00,1015.60,23.80,94.00,-2.81,1.00,2.80,139.00
2017-05-30,01:00:00,0.80,24.00,1016.10,23.80,96.00,-3.52,1.10,6.70,192.00
2017-05-30,04:00:00,0.20,23.00,1015.70,22.40,98.00,-3.09,0.50,3.00,187.00
2017-05-30,07:00:00,0.00,23.00,1014.00,22.10,99.00,-2.90,0.50,1.90,75.00
2017-05-30,09:00:00,0.00,23.00,1014.00,22.30,99.00,52.00,0.20,1.10,185.00
2017-05-30,12:00:00,0.00,27.00,1015.40,27.40,87.00,2516.48,1.30,4.40,183.00
2017-05-30,16:00:00,0.00,30.00,1014.40,28.20,81.00,2180.04,1.80,5.10,147.00
2017-05-30,17:00:00,0.00,29.00,1013.90,27.50,84.00,1083.92,1.00,4.90,114.00
2017-05-30,22:00:00,0.60,25.00,1013.80,23.70,98.00,-3.04,0.30,2.20,88.00
2017-05-30,23:00:00,0.20,24.00,1014.20,23.40,99.00,-2.98,0.40,1.90,234.00
2017-05-31,02:00:00,0.00,24.00,1014.60,23.80,99.00,-0.92,1.00,4.40,182.00
2017-05-31,04:00:00,1.40,24.00,1014.00,23.60,99.00,-1.91,0.80,2.10,197.00
2017-05-31,07:00:00,0.80,24.00,1013.10,23.40,99.00,-1.60,0.60,2.20,62.00
2017-05-31,08:00:00,26.00,24.00,1013.50,23.40,100.00,-0.13,0.90,5.90,187.00
2017-05-31,10:00:00,2.60,24.00,1014.20,24.00,100.00,463.61,0.50,2.30,146.00
2017-05-31,12:00:00,13.60,25.00,1014.80,24.40,100.00,558.77,0.40,2.50,291.00
2017-05-31,17:00:00,0.20,27.00,1013.00,26.50,97.00,1417.54,1.60,6.10,147.00
2017-05-31,18:00:00,0.00,27.00,1012.50,26.70,97.00,1168.76,1.50,4.90,155.00
2017-05-31,19:00:00,1.20,27.00,1012.60,26.40,96.00,1216.51,0.40,4.30,113.00
2017-05-31,21:00:00,2.20,26.00,1013.20,25.30,98.00,6.18,0.40,1.50,192.00
2017-05-31,22:00:00,0.00,26.00,1013.60,24.90,99.00,-2.98,0.30,1.30,210.00
2017-06-01,00:00:00,0.00,25.00,1014.30,24.10,99.00,-3.29,0.20,1.20,342.00
2017-06-01,01:00:00,0.00,25.00,1014.60,23.80,100.00,-3.29,0.20,0.90,337.00
2017-06-01,02:00:00,0.00,24.00,1014.60,23.60,100.00,-3.54,0.60,2.10,260.00
2017-06-01,04:00:00,0.00,24.00,1014.30,23.60,100.00,-3.22,0.60,2.20,297.00
2017-06-01,08:00:00,0.00,24.00,1014.20,23.10,100.00,-3.45,0.10,0.70,240.00
2017-06-01,09:00:00,0.00,23.00,1014.30,22.70,100.00,44.36,0.20,0.50,101.00
2017-06-01,10:00:00,0.00,24.00,1015.10,24.60,100.00,492.69,0.70,2.90,227.00
2017-06-01,11:00:00,0.00,26.00,1015.90,27.70,100.00,2802.90,1.40,5.10,194.00
2017-06-01,12:00:00,0.00,29.00,1016.20,28.90,89.00,4006.96,1.80,4.60,181.00
2017-06-01,13:00:00,0.00,31.00,1016.20,29.90,81.00,4571.73,1.60,4.30,196.00
2017-06-01,14:00:00,0.00,32.00,1015.80,30.60,77.00,3700.68,1.50,4.60,182.00
2017-06-01,15:00:00,0.00,32.00,1015.40,30.90,79.00,2478.98,1.10,4.60,155.00
2017-06-01,16:00:00,0.60,30.00,1014.70,29.10,92.00,1113.60,2.80,6.90,117.00
2017-06-01,17:00:00,0.60,29.00,1014.30,27.10,95.00,1053.61,2.60,8.40,105.00
2017-06-01,18:00:00,0.40,27.00,1014.30,25.90,96.00,1171.55,2.00,8.40,108.00
2017-06-01,19:00:00,0.00,27.00,1014.60,25.80,95.00,1037.21,1.80,7.00,114.00
2017-06-01,20:00:00,0.00,27.00,1014.50,25.30,93.00,331.05,0.20,4.90,106.00
2017-06-01,21:00:00,0.00,26.00,1014.70,24.80,97.00,7.82,0.40,1.30,166.00
2017-06-01,22:00:00,0.00,25.00,1015.10,23.70,98.00,-3.11,0.50,1.30,284.00
2017-06-01,23:00:00,0.00,25.00,1015.10,23.70,98.00,-3.42,0.60,1.50,292.00
2017-06-02,00:00:00,0.00,24.00,1015.20,23.40,99.00,-3.54,0.60,1.50,300.00
2017-06-02,01:00:00,0.00,24.00,1015.20,23.10,99.00,-3.44,0.30,1.50,315.00
2017-06-02,02:00:00,0.00,23.00,1015.10,22.80,99.00,-3.49,0.40,1.50,228.00
2017-06-02,03:00:00,0.00,23.00,1015.10,22.50,100.00,-3.52,0.40,0.90,285.00
2017-06-02,04:00:00,0.00,23.00,1014.80,22.40,100.00,-3.54,0.50,1.00,343.00
2017-06-02,05:00:00,0.00,23.00,1014.30,22.50,100.00,-3.43,0.30,1.30,224.00
2017-06-02,06:00:00,0.00,23.00,1014.10,22.60,100.00,-3.01,0.30,1.00,315.00
2017-06-02,07:00:00,0.00,23.00,1013.90,22.50,100.00,-3.48,0.30,1.00,200.00
2017-06-02,08:00:00,0.00,23.00,1014.40,22.80,100.00,-1.80,0.40,1.10,91.00
2017-06-02,09:00:00,0.20,23.00,1014.60,23.40,-1.00,78.96,0.50,1.80,264.00
2017-06-02,10:00:00,0.00,24.00,1015.20,25.00,-1.00,685.61,0.40,1.70,215.00
2017-06-02,11:00:00,2.00,25.00,1016.20,25.50,100.00,895.49,1.20,2.40,135.00
2017-06-02,12:00:00,3.00,25.00,1016.30,25.80,-1.00,1196.65,0.50,3.20,176.00
2017-06-02,13:00:00,0.00,27.00,1016.20,27.90,100.00,2809.55,0.80,2.60,197.00
2017-06-02,14:00:00,1.60,28.00,1015.80,28.20,95.00,2203.64,2.30,5.90,129.00
2017-06-02,15:00:00,1.00,28.00,1015.60,27.50,97.00,2774.06,0.70,5.60,105.00
2017-06-02,16:00:00,0.00,28.00,1014.50,27.60,91.00,2602.22,1.00,6.30,80.00
2017-06-02,17:00:00,0.00,29.00,1013.70,28.80,83.00,2711.21,1.90,3.70,116.00
2017-06-02,18:00:00,0.00,31.00,1013.10,29.80,83.00,2603.28,1.80,5.10,111.00
2017-06-02,19:00:00,0.00,30.00,1013.10,28.30,88.00,1052.45,1.20,5.10,123.00
2017-06-02,20:00:00,0.00,29.00,1013.70,28.50,92.00,381.69,0.60,3.60,129.00
2017-06-02,21:00:00,0.00,27.00,1014.10,25.80,96.00,0.58,0.50,1.70,161.00
2017-06-02,22:00:00,0.00,26.00,1014.60,24.60,98.00,-3.53,0.20,1.10,243.00
2017-06-02,23:00:00,0.00,25.00,1014.90,24.10,100.00,-3.38,0.30,0.50,289.00
2017-06-03,00:00:00,0.00,25.00,1015.60,23.90,-1.00,-3.45,0.40,1.00,270.00
2017-06-03,01:00:00,0.00,25.00,1015.80,23.90,-1.00,-2.76,0.70,1.50,297.00
2017-06-03,02:00:00,0.40,25.00,1015.70,23.90,-1.00,-2.08,0.70,1.50,245.00
2017-06-03,03:00:00,0.00,24.00,1015.40,23.80,-1.00,-3.49,0.30,1.50,321.00
2017-06-03,04:00:00,0.20,24.00,1014.80,23.30,-1.00,-3.53,0.30,0.80,285.00
2017-06-03,05:00:00,0.00,23.00,1014.20,22.80,-1.00,-3.40,0.30,0.70,286.00
2017-06-03,06:00:00,0.00,23.00,1013.80,22.80,-1.00,-3.46,0.30,0.80,324.00
2017-06-03,07:00:00,0.00,23.00,1013.90,22.60,-1.00,-3.46,0.30,1.00,224.00
2017-06-03,08:00:00,0.00,23.00,1013.90,22.60,-1.00,-3.48,0.20,0.80,310.00
2017-06-03,09:00:00,0.00,23.00,1014.10,22.20,-1.00,54.67,0.10,0.90,24.00
2017-06-03,10:00:00,0.00,23.00,1014.80,23.80,-1.00,466.76,0.20,0.50,92.00
2017-06-03,11:00:00,0.00,25.00,1015.40,26.70,-1.00,1673.28,1.10,2.30,166.00
2017-06-03,12:00:00,0.00,27.00,1015.60,28.30,99.00,3096.65,2.00,4.30,157.00
2017-06-03,13:00:00,0.00,29.00,1015.70,29.40,87.00,2383.98,1.80,6.00,137.00
2017-06-03,14:00:00,0.00,30.00,1015.60,30.30,79.00,1958.57,2.40,6.70,143.00
2017-06-03,15:00:00,0.00,32.00,1015.00,30.70,76.00,1626.32,2.60,6.50,138.00
2017-06-03,16:00:00,0.00,32.00,1014.30,30.80,79.00,2926.26,2.80,7.50,133.00
2017-06-03,17:00:00,0.00,31.00,1013.80,29.20,82.00,2959.60,2.30,6.70,154.00
2017-06-03,18:00:00,1.40,30.00,1013.60,28.70,93.00,1468.89,1.90,6.20,148.00
2017-06-03,19:00:00,3.20,27.00,1013.80,24.80,97.00,393.80,0.60,5.10,217.00
2017-06-03,20:00:00,0.60,26.00,1014.00,24.80,98.00,121.99,0.70,3.40,282.00
2017-06-03,21:00:00,0.00,26.00,1014.50,24.50,99.00,1.62,0.20,1.50,292.00
2017-06-03,22:00:00,0.00,25.00,1015.00,24.30,100.00,-3.41,0.50,2.80,221.00
2017-06-03,23:00:00,0.00,25.00,1015.50,24.10,-1.00,-3.19,0.60,2.80,203.00
2017-06-04,00:00:00,0.00,25.00,1015.80,24.10,-1.00,-2.21,0.40,2.50,206.00
2017-06-04,01:00:00,0.00,25.00,1015.90,23.70,-1.00,-3.31,0.70,2.40,174.00
2017-06-04,02:00:00,0.00,24.00,1015.70,23.80,-1.00,-3.50,0.30,2.80,326.00
2017-06-04,03:00:00,0.00,24.00,1015.50,23.20,-1.00,-3.50,0.60,1.10,261.00
2017-06-04,04:00:00,0.80,24.00,1015.10,23.40,-1.00,-2.70,0.50,1.90,246.00
2017-06-04,05:00:00,1.60,24.00,1014.50,23.70,-1.00,-2.73,0.30,3.70,284.00
2017-06-04,06:00:00,0.40,24.00,1014.10,23.40,-1.00,-3.12,0.30,1.20,219.00
2017-06-04,07:00:00,0.00,24.00,1014.10,23.20,-1.00,-2.95,1.00,5.40,174.00
2017-06-04,08:00:00,0.00,24.00,1014.60,23.20,-1.00,-2.95,0.40,2.30,166.00
2017-06-04,09:00:00,0.00,23.00,1014.80,23.00,-1.00,49.17,0.40,1.70,247.00
2017-06-04,10:00:00,0.00,24.00,1015.20,26.00,-1.00,662.90,1.30,4.90,132.00
2017-06-04,11:00:00,0.00,26.00,1015.60,27.20,98.00,1734.13,2.50,6.10,128.00
2017-06-04,12:00:00,0.80,28.00,1015.70,28.00,91.00,3064.19,3.10,8.20,122.00
2017-06-04,13:00:00,0.00,29.00,1015.70,29.00,83.00,3363.55,3.30,8.50,123.00
2017-06-04,14:00:00,0.00,31.00,1015.50,29.80,76.00,2356.40,3.30,9.40,116.00
2017-06-04,15:00:00,0.00,30.00,1014.90,29.70,79.00,1944.07,3.50,8.40,136.00
2017-06-04,16:00:00,0.00,31.00,1014.20,29.80,76.00,2434.02,3.20,8.20,139.00
2017-06-04,17:00:00,0.00,30.00,1013.50,29.20,79.00,2994.48,3.00,8.60,132.00
2017-06-04,18:00:00,0.00,30.00,1012.90,28.60,75.00,2270.36,2.70,7.70,135.00
2017-06-04,19:00:00,0.00,30.00,1013.30,28.30,75.00,1720.04,2.50,7.00,125.00
2017-06-04,20:00:00,0.00,29.00,1013.60,27.60,79.00,479.76,1.90,7.30,141.00
2017-06-04,21:00:00,0.00,27.00,1014.00,26.30,81.00,2.80,2.30,5.80,139.00
2017-06-04,22:00:00,0.00,26.00,1014.30,26.00,84.00,-3.54,1.10,5.80,159.00
2017-06-04,23:00:00,1.40,25.00,1015.00,24.90,93.00,-3.54,1.90,6.10,145.00
2017-06-05,00:00:00,0.00,24.00,1015.10,23.90,97.00,-3.54,0.40,6.10,264.00
2017-06-05,01:00:00,0.60,24.00,1015.50,22.90,99.00,-2.64,0.40,1.30,97.00
2017-06-05,02:00:00,0.80,24.00,1015.50,23.30,99.00,-2.12,0.40,2.10,278.00
2017-06-05,03:00:00,0.00,24.00,1015.20,23.30,100.00,-3.38,0.30,1.40,280.00
2017-06-05,04:00:00,0.00,24.00,1014.50,23.00,-1.00,-3.54,0.40,2.50,199.00
2017-06-05,05:00:00,0.00,23.00,1013.90,22.50,-1.00,-3.48,0.60,2.00,274.00
2017-06-05,06:00:00,0.00,23.00,1013.30,22.50,-1.00,-2.68,0.30,1.60,266.00
2017-06-05,07:00:00,0.00,23.00,1013.20,22.40,-1.00,-3.24,0.60,3.00,234.00
2017-06-05,08:00:00,1.20,23.00,1013.70,23.10,-1.00,-0.93,0.90,3.00,102.00
2017-06-05,09:00:00,0.20,24.00,1014.00,23.20,-1.00,33.28,0.70,2.30,256.00
2017-06-05,10:00:00,0.00,24.00,1014.50,25.40,-1.00,564.42,1.80,4.60,132.00
2017-06-05,11:00:00,0.00,26.00,1014.90,26.70,98.00,1608.84,2.00,5.30,152.00
2017-06-05,12:00:00,0.00,27.00,1015.10,26.70,87.00,1077.25,2.60,6.60,136.00
2017-06-05,17:00:00,0.00,31.00,1012.70,29.30,73.00,3955.67,2.70,6.70,138.00
2017-06-05,18:00:00,0.00,30.00,1012.10,28.60,79.00,2083.61,2.60,6.80,158.00
2017-06-05,19:00:00,0.00,29.00,1012.20,28.00,81.00,969.45,2.10,7.40,134.00
2017-06-05,20:00:00,0.00,29.00,1012.60,27.60,81.00,433.06,1.70,6.90,144.00
2017-06-05,21:00:00,0.00,27.00,1012.90,26.20,85.00,2.63,1.80,5.10,149.00
2017-06-05,22:00:00,1.80,27.00,1013.30,26.30,93.00,-2.68,0.70,7.10,191.00
2017-06-05,23:00:00,8.80,25.00,1014.20,24.20,98.00,-1.82,0.70,5.80,43.00
2017-06-06,00:00:00,8.20,25.00,1014.70,23.70,99.00,-0.68,2.10,5.30,102.00
2017-06-06,01:00:00,4.00,24.00,1014.80,23.50,99.00,-0.86,0.70,5.10,168.00
2017-06-06,02:00:00,0.00,24.00,1014.50,23.50,100.00,-2.24,0.50,2.80,169.00
2017-06-06,03:00:00,0.00,24.00,1014.10,23.50,100.00,-2.89,0.40,1.30,251.00
2017-06-06,04:00:00,17.40,24.00,1013.70,23.40,-1.00,-1.72,2.80,8.50,112.00
2017-06-06,05:00:00,3.00,24.00,1013.10,23.40,-1.00,-0.61,1.70,8.50,136.00
2017-06-06,06:00:00,0.00,24.00,1012.10,23.10,100.00,-0.65,0.40,4.20,189.00
2017-06-06,07:00:00,0.20,23.00,1012.10,23.90,-1.00,-3.40,1.60,6.30,123.00
2017-06-06,08:00:00,0.00,24.00,1012.60,23.80,100.00,-2.34,0.20,4.30,214.00
2017-06-06,09:00:00,0.00,24.00,1012.90,23.80,-1.00,60.44,1.10,3.70,120.00
2017-06-06,10:00:00,1.80,24.00,1013.90,24.30,100.00,487.41,1.60,8.00,122.00
2017-06-06,11:00:00,0.00,25.00,1014.10,27.50,100.00,2000.72,0.80,4.00,207.00
2017-06-06,12:00:00,0.00,28.00,1014.20,28.60,94.00,3193.35,2.20,5.80,140.00
2017-06-06,13:00:00,0.00,29.00,1014.30,29.20,84.00,3863.25,3.10,8.00,120.00
2017-06-06,14:00:00,0.00,31.00,1014.30,29.30,75.00,4092.93,2.30,8.00,113.00
2017-06-06,15:00:00,0.00,31.00,1013.80,29.70,73.00,2717.03,2.30,6.30,124.00
2017-06-06,16:00:00,0.00,32.00,1012.80,30.40,72.00,2869.13,2.60,6.70,106.00
2017-06-06,17:00:00,0.00,32.00,1012.00,29.90,75.00,3653.48,2.60,6.70,118.00
2017-06-06,18:00:00,0.00,32.00,1011.60,29.60,75.00,3058.41,2.60,7.40,129.00
2017-06-06,19:00:00,0.00,31.00,1011.90,29.10,78.00,1654.71,2.20,7.40,124.00
2017-06-06,20:00:00,0.00,29.00,1012.20,27.30,81.00,362.40,1.60,5.80,135.00
2017-06-06,21:00:00,0.00,28.00,1012.60,26.60,88.00,2.45,1.00,4.00,144.00
2017-06-06,22:00:00,0.00,26.00,1013.10,25.00,94.00,-3.38,1.00,3.50,131.00
2017-06-06,23:00:00,0.00,26.00,1013.40,26.20,94.00,-3.52,1.90,6.20,133.00
2017-06-07,00:00:00,0.00,26.00,1013.90,26.20,88.00,-2.99,1.50,4.80,125.00
2017-06-07,01:00:00,0.00,26.00,1014.00,26.20,86.00,-3.54,1.40,5.20,125.00
2017-06-07,02:00:00,0.00,26.00,1014.00,25.90,88.00,-3.23,1.60,4.20,131.00
2017-06-07,03:00:00,0.60,26.00,1014.10,26.20,94.00,-3.41,1.40,6.30,129.00
2017-06-07,04:00:00,0.00,25.00,1013.70,24.40,97.00,-3.54,0.60,3.40,154.00
2017-06-07,05:00:00,0.00,24.00,1012.90,23.50,99.00,-3.54,0.80,2.90,147.00
2017-06-07,06:00:00,0.00,24.00,1012.50,23.50,100.00,-3.54,0.40,3.10,269.00
2017-06-07,07:00:00,0.00,24.00,1012.30,23.30,-1.00,-3.20,1.30,6.50,145.00
2017-06-07,08:00:00,0.60,24.00,1012.70,24.70,100.00,-2.50,0.70,6.50,131.00
2017-06-07,09:00:00,0.00,24.00,1012.60,23.60,99.00,51.29,0.20,2.80,244.00
2017-06-07,10:00:00,0.00,24.00,1012.90,24.50,-1.00,488.80,0.50,1.60,191.00
2017-06-07,11:00:00,0.00,26.00,1013.50,27.60,100.00,1921.20,2.40,7.60,127.00
2017-06-07,12:00:00,0.00,27.00,1013.80,27.80,91.00,2044.96,1.50,6.40,124.00
2017-06-07,13:00:00,0.00,28.00,1013.80,28.60,85.00,2456.23,2.70,8.20,150.00
2017-06-07,14:00:00,0.00,30.00,1013.50,29.60,80.00,3781.07,2.90,8.20,126.00
2017-06-07,15:00:00,0.00,31.00,1012.80,29.70,79.00,2281.26,2.70,8.10,125.00
2017-06-07,16:00:00,0.00,31.00,1012.20,29.60,81.00,2741.03,2.80,8.80,125.00
2017-06-07,17:00:00,0.00,31.00,1011.50,29.90,82.00,2843.80,2.20,8.50,129.00
2017-06-07,18:00:00,0.00,31.00,1011.10,29.30,74.00,3148.57,2.40,7.20,119.00
2017-06-07,19:00:00,0.00,30.00,1010.80,28.00,79.00,1163.96,2.50,7.20,129.00
2017-06-07,20:00:00,0.00,29.00,1011.00,27.60,80.00,312.14,2.40,6.20,129.00
2017-06-07,21:00:00,0.20,28.00,1011.50,26.80,82.00,1.88,2.20,5.50,131.00
2017-06-07,22:00:00,0.00,27.00,1012.10,26.40,85.00,-3.54,1.70,5.50,136.00
2017-06-07,23:00:00,0.00,26.00,1012.40,25.90,88.00,-3.54,1.30,4.00,133.00
2017-06-08,00:00:00,0.00,26.00,1013.00,25.30,89.00,-3.54,0.90,5.00,151.00
2017-06-08,01:00:00,0.00,25.00,1013.00,24.90,92.00,-3.48,0.50,4.00,198.00
2017-06-08,02:00:00,0.00,25.00,1012.80,24.20,96.00,-3.53,0.40,3.00,186.00
2017-06-08,03:00:00,0.00,25.00,1012.60,24.80,96.00,-3.51,0.80,4.00,135.00
2017-06-08,04:00:00,0.00,25.00,1012.40,25.20,94.00,-3.50,1.60,6.20,131.00
